0.0 ; 0.0 ; 20002.0
0.0 ; 1.0 ; 20001.0
0.0 ; 2.0 ; 20002.0
0.0 ; 3.0 ; 260005.0
0.0 ; 4.0 ; 1220010.0
1.0 ; 0.0 ; 20001.0
1.0 ; 1.0 ; 20000.0
1.0 ; 2.0 ; 20001.0
1.0 ; 3.0 ; 260004.0
1.0 ; 4.0 ; 1220009.0
2.0 ; 0.0 ; 20002.0
2.0 ; 1.0 ; 20001.0
2.0 ; 2.0 ; 20002.0
2.0 ; 3.0 ; 260005.0
2.0 ; 4.0 ; 1220010.0
3.0 ; 0.0 ; 260005.0
3.0 ; 1.0 ; 260004.0
3.0 ; 2.0 ; 260005.0
3.0 ; 3.0 ; 500008.0
3.0 ; 4.0 ; 1460013.0
4.0 ; 0.0 ; 1220010.0
4.0 ; 1.0 ; 1220009.0
4.0 ; 2.0 ; 1220010.0
4.0 ; 3.0 ; 1460013.0
4.0 ; 4.0 ; 2420018.0
